,contrast,name,logFC,pval
1860,False,TRIM32,28.860233306884766,0.14885078896822948
1861,False,EPB41L3,-0.7675014138221741,0.1490779408587404
1862,False,PLLP,1.005879282951355,0.14926883351345402
1863,False,TBC1D24,28.95688247680664,0.14951877485360446
1864,False,RCN1,-0.5943065881729126,0.14953018581228394
1865,True,SMIM10,1.1906658411026,0.14972636801064615
1866,False,SELE,-30.065961837768555,0.1498926998252693
1867,True,PROCR,1.5863983631134033,0.1502180560642967
1868,True,CCDC91,-2.5091471672058105,0.15039185463389756
1869,True,CREG1,0.8474563956260681,0.15055512394712406
1870,False,DFFA,0.4604579508304596,0.1506185199556919
1871,False,STON2,-1.116163969039917,0.15078412120268547
1872,False,UEVLD,-1.4511961936950684,0.1514933164846594
1873,True,TPD52L2,1.1561495065689087,0.15175041727710586
1874,True,CLDN10,1.7039874792099,0.15178435905737825
1875,False,C17orf58,-1.520007848739624,0.1517914712510605
1876,False,APOE,1.3792306184768677,0.15197771117600306
1877,True,CAV2,0.6974886059761047,0.15200892721528944
1878,True,DPCD,1.234877347946167,0.1526670317503308
1879,True,SHMT1,1.803179144859314,0.15289720818794209
1880,False,AXL,-27.535646438598633,0.1533513557512422
1881,True,CDH6,1.070600152015686,0.15341602915991948
1882,False,UQCC3,-0.7186420559883118,0.15379227355034905
1883,False,LY96,-1.331940770149231,0.15398197234412803
1884,False,IGFBP4,-1.1106504201889038,0.15402298874445072
1885,True,PAICS,-2.2782113552093506,0.15427615535195008
1886,False,MRPL21,0.8302430510520935,0.15515122941598478
1887,False,ZNF174,28.51660919189453,0.15540350086402677
1888,True,FLJ22763,-28.25982093811035,0.15577394319293278
1889,False,ABCF3,-1.201969027519226,0.15580408376715088
1890,True,GCSH,0.577781081199646,0.15581529841186256
1891,True,C5orf46,0.9998598098754883,0.15685810927582333
1892,False,SPIN1,-1.039290428161621,0.1571925580631819
1893,True,MCCD1,-25.28059959411621,0.15771504547257162
1894,False,S100A1,1.9279371500015259,0.15772220003115256
1895,False,CDKL1,28.946165084838867,0.15779313484533555
1896,False,CXCL12,0.7262441515922546,0.15782440815927018
1897,True,P3H2,1.0975496768951416,0.1579401740151072
1898,False,HSPA6,-1.9016011953353882,0.15842299209180136
1899,False,IFIT3,-1.2585923671722412,0.15849805997483285
1900,False,NQO1,0.6224175691604614,0.15875255323390117
1901,False,HOXD1,-28.15921401977539,0.15896218176046298
1902,True,PSMC1,1.4391494989395142,0.15906819151927531
1903,True,MYOF,-2.2402608394622803,0.1592138136569371
1904,False,AC253572.1,-27.502416610717773,0.15934868814910458
1905,False,DEF8,0.7633408308029175,0.1595001060879259
1906,False,TFEC,2.446713447570801,0.15970668660566098
1907,False,SLC25A37,-0.7712455987930298,0.1598123821773011
1908,False,RNF122,-27.51323127746582,0.15995767496350272
1909,False,CYP4F3,-25.883516311645508,0.16110361450301613
1910,False,LHFP,-0.8991135358810425,0.16142375325503436
1911,False,MARC2,0.5069783329963684,0.16151581154233954
1912,False,ATF3,-1.792223572731018,0.16177275125555696
1913,True,AC005082.12,-27.240001678466797,0.16203364516871593
1914,True,TFCP2L1,-27.479673385620117,0.1622266262824226
1915,False,LMCD1,-1.5042486190795898,0.16225040191886198
1916,True,GCA,0.5492643713951111,0.16262785899477514
1917,True,SPARC,-3.4890871047973633,0.16276653487794182
1918,False,KLRB1,-1.2725070714950562,0.16291952753906938
1919,False,MCAM,-1.4459919929504395,0.1629471799166168
1920,False,TMEM27,1.8787100315093994,0.1632552669627045
1921,False,ACSM2A,2.5229651927948,0.1633826718272233
1922,False,ERBB3,1.5603927373886108,0.16340680944528205
1923,True,VPS37A,1.5993685722351074,0.1639160661593095
1924,False,KCNE3,-2.148921012878418,0.16480921327596193
1925,True,TMEM47,-2.2374625205993652,0.16550617964468473
1926,False,MCCC1,-1.871923804283142,0.16566114797846393
1927,False,CEPT1,-1.1751582622528076,0.16571022689496853
1928,False,TMSB15A,-1.8935534954071045,0.1663246359667018
1929,False,EIF4EBP1,0.5655537843704224,0.16653362808511024
1930,False,LGALS2,1.4336708784103394,0.16657302858182876
1931,False,HSD11B2,-1.2830801010131836,0.16700430571181
1932,False,C8orf33,0.35960912704467773,0.16710437666840777
1933,False,ARHGAP42,2.5927581787109375,0.16734058461640072
1934,True,UBE2E2,-2.1818320751190186,0.16735694756552497
1935,False,CKAP4,-1.3502748012542725,0.16816434638030062
1936,False,TMA16,-0.4277854859828949,0.1682158737247997
1937,False,NCEH1,1.2836331129074097,0.16828562796269134
1938,False,FUOM,0.9001994729042053,0.1683273597916256
1939,False,RP11-1143G9.4,-1.4494342803955078,0.16885788951441486
1940,False,ABHD4,-28.057973861694336,0.16980639035814557
1941,False,ING2,-0.739012598991394,0.16983975843598842
1942,True,HSD17B14,0.9749041199684143,0.1699275523559309
1943,True,MPV17,0.7341945767402649,0.16994929124640062
1944,False,C2orf47,-0.7159735560417175,0.17006959049373604
1945,True,SOSTDC1,-26.199514389038086,0.1701241516483629
1946,False,KMO,1.7415239810943604,0.17025910637758374
1947,True,CXXC4,-26.11040687561035,0.1705009514756028
1948,True,BTBD6,-25.731191635131836,0.17050282187114385
1949,True,RTN4IP1,-24.788591384887695,0.170506199838653
1950,True,PRR15,-24.223861694335938,0.1705075014847638
1951,True,SLC51B,-23.244705200195312,0.1705089123070882
1952,True,IL13RA2,-23.244705200195312,0.1705089123070882
1953,True,SFRP1,-23.244705200195312,0.1705089123070882
1954,True,LINC00982,-23.244705200195312,0.1705089123070882
1955,True,RANBP3L,-23.244705200195312,0.1705089123070882
1956,False,NOTCH3,-27.852853775024414,0.17060798751633932
1957,False,MMP7,-1.3708232641220093,0.17080688289060614
1958,True,ZNF503-AS1,-26.187896728515625,0.1708677992024946
1959,True,IGF2BP2,-25.759496688842773,0.17139770339596386
1960,False,PAM,0.6695392727851868,0.17161142654030964
1961,False,RASL11A,-27.16083335876465,0.17193216256901966
1962,False,LINC01426,-26.244779586791992,0.17230829759782676
1963,False,SLC34A2,-26.244779586791992,0.17230829759782676
1964,False,PDE3A,-24.803020477294922,0.17231056134407557
1965,False,NCF2,-24.803020477294922,0.17231056134407557
1966,False,VSIG4,-24.803020477294922,0.17231056134407557
1967,False,IGKC,-24.803020477294922,0.17231056134407557
1968,False,MYEOV,-23.828794479370117,0.17231067191917013
1969,False,GLYAT,1.4818416833877563,0.17238084165193882
1970,False,POU5F1,-26.271453857421875,0.17238901296469847
1971,False,AQP2,-29.715436935424805,0.17243625874510782
1972,False,GALNT11,0.753844141960144,0.17248696406808964
1973,False,DNAJC22,-27.171720504760742,0.17251461191642264
1974,False,RP11-706O15.5,-26.292667388916016,0.1725586977260046
1975,False,IGHG1,-26.292667388916016,0.1725586977260046
1976,False,C6orf223,-26.292470932006836,0.17256085209614036
1977,False,CTD-2350C19.2,-26.292470932006836,0.17256085209614036
1978,True,FOXF1,-26.861576080322266,0.17261683017205584
1979,False,MAP3K13,0.5065644383430481,0.17301974278257687
1980,False,OSBPL1A,-0.5641307830810547,0.17345200313289078
1981,False,XPNPEP1,-0.9817783236503601,0.17381620456320387
1982,False,JDP2,-1.0641602277755737,0.17399006692746175
1983,False,SOCS2,-1.0093106031417847,0.17404139031362298
1984,False,AOX1,29.13225746154785,0.1741345959919882
1985,True,HOXB-AS3,-24.997163772583008,0.17416447865735707
1986,True,FGB,-28.495372772216797,0.17427161280757408
1987,False,MYO1E,-1.2603517770767212,0.1742813725903289
1988,True,UTP11L,-2.147627115249634,0.17435912618788216
1989,False,FMN1,-25.910579681396484,0.17472299809476238
1990,False,AGAP2-AS1,-1.9389164447784424,0.17496223479665157
1991,False,MICU1,0.5472863912582397,0.17530001272570558
1992,True,FLOT1,0.814325213432312,0.1757100733349059
1993,False,C8orf4,-0.425801157951355,0.17648822416917836
1994,False,THEMIS2,-25.570802688598633,0.17652048442452906
1995,False,CGNL1,0.8148369789123535,0.17659572470540155
1996,False,NPNT,30.169353485107422,0.1766607213735554
1997,False,GPR34,-25.571826934814453,0.1768959958866037
1998,False,TMEM25,-1.4101802110671997,0.17716417159280046
1999,True,CPXM2,-26.017412185668945,0.1772267190065444
2000,False,CREBL2,-1.211270809173584,0.1776265078106489
2001,False,NETO2,-26.73674964904785,0.1776816461537338
2002,True,TMSB15A,-25.47937774658203,0.17774798972857328
2003,False,ZNF627,28.104019165039062,0.17782547368569815
2004,False,KPTN,28.720529556274414,0.17783631615577755
2005,False,SMPDL3B,27.901100158691406,0.1778467963353026
2006,False,FGFBP2,27.901100158691406,0.1778467963353026
2007,False,DLG2,27.901100158691406,0.1778467963353026
2008,False,MYO5B,27.901100158691406,0.1778467963353026
2009,False,FRZB,-27.751163482666016,0.17823148034386163
2010,False,MYH8,29.255720138549805,0.1782673447012935
2011,False,BLNK,29.255720138549805,0.1782673447012935
2012,False,WDR3,28.667268753051758,0.17830479013908823
2013,False,CCDC125,28.667268753051758,0.17830479013908823
2014,False,HKDC1,28.817302703857422,0.1783809388176314
2015,False,GAS8,28.82948112487793,0.17856328311346154
2016,False,ZSCAN9,28.007478713989258,0.1785989094748591
2017,False,MEG3,-1.3208699226379395,0.17866818609921067
2018,False,MEN1,28.02098846435547,0.178851596977753
2019,False,FAM134B,1.9815819263458252,0.178894445509123
2020,False,PAOX,27.9896183013916,0.17898680788512594
2021,False,FANK1,27.9896183013916,0.17898680788512594
2022,False,NAT14,27.9896183013916,0.17898680788512594
2023,False,RP11-77P16.4,27.9896183013916,0.17898680788512594
2024,False,SSPN,-1.2254961729049683,0.17910355868535596
2025,False,SETMAR,28.003257751464844,0.1792906610349296
2026,False,AC079807.2,-27.633562088012695,0.17929722895725475
2027,False,HOXA7,-1.2794023752212524,0.17933289756481793
2028,True,DCN,-25.981351852416992,0.17933892097815873
2029,False,THAP10,28.76479148864746,0.17949088162402002
2030,False,IYD,29.042116165161133,0.17963908764149425
2031,False,LINC01197,27.387983322143555,0.17993397503020753
2032,True,ECSIT,0.5638004541397095,0.17999698024579414
2033,False,PIGR,29.85312843322754,0.1800190981154419
2034,False,SSX2IP,1.0981123447418213,0.1801661685846026
2035,False,FADD,-1.4063143730163574,0.1802443455197867
2036,False,COX4I2,-27.651966094970703,0.18033489101633068
2037,False,TCEAL2,0.6051011681556702,0.1803617489639327
2038,True,MFAP3L,-26.131906509399414,0.18041433334912096
2039,False,MTBP,-27.6270751953125,0.18060472279154063
2040,False,SEMA3B,29.95735740661621,0.18085128535354958
2041,True,HLA-DPB1,-0.5192842483520508,0.18093420074223057
2042,False,ZNF805,28.561508178710938,0.18113943211366507
2043,False,PLN,-28.261516571044922,0.1815983040086748
2044,False,NAT1,28.95273208618164,0.18161069142149266
2045,True,FXYD3,-26.537630081176758,0.1817665721064225
2046,False,MEDAG,-27.42594337463379,0.18220765290649305
2047,False,GLB1L,27.73041534423828,0.1822620219363317
2048,False,PRDM11,27.73041534423828,0.1822620219363317
2049,False,NR2F2,-0.5945849418640137,0.18260873824338786
2050,False,CCL5,-0.8950325846672058,0.18262948461019696
2051,True,S100A13,0.6647825241088867,0.18265283946387117
2052,False,MALL,1.3402023315429688,0.18279448663148848
2053,True,GIPC2,1.5414793491363525,0.18289697982935962
2054,False,LMTK3,-27.178422927856445,0.18289830993174405
2055,False,TSPAN7,-0.819134533405304,0.18292982134192165
2056,False,METTL15,0.4600510597229004,0.1829402792072422
2057,True,FAM110B,30.47774887084961,0.18350341009314142
2058,True,GAS8,30.47774887084961,0.18350341009314142
2059,True,LRRK1,30.47774887084961,0.18350341009314142
2060,True,SLC25A13,30.47774887084961,0.18350341009314142
2061,True,NOCT,30.47774887084961,0.18350341009314142
2062,True,SH3D21,30.47774887084961,0.18350341009314142
2063,True,NLGN1,30.47774887084961,0.18350341009314142
2064,True,GRAMD1C,30.47774887084961,0.18350341009314142
2065,True,ZC3H4,30.47774887084961,0.18350341009314142
2066,True,ATPAF2,30.47774887084961,0.18350341009314142
2067,True,APITD1,30.47774887084961,0.18350341009314142
2068,True,CDH11,31.286088943481445,0.18350341640981704
2069,False,NEXN,-28.10735511779785,0.18379134382727302
2070,False,FBXO9,-0.4520801603794098,0.1838783505519601
2071,False,RARA-AS1,28.141054153442383,0.18394290760421095
2072,False,ZBTB34,28.141054153442383,0.18394290760421095
2073,True,ALDOC,1.3632569313049316,0.184060449768611
2074,True,PLOD2,2.0999820232391357,0.1841203688724444
2075,False,GLI3,28.388622283935547,0.184292426155194
2076,False,POLI,1.1233680248260498,0.18469527026566213
2077,True,CAMTA1,0.5363454818725586,0.18485508768324954
2078,True,TREM2,30.613922119140625,0.184938023286062
2079,False,PTGS1,28.66124153137207,0.18493819882921003
2080,False,AREL1,28.377511978149414,0.18495932326080153
2081,False,FAH,1.1326640844345093,0.18512345879856362
2082,False,DENND1A,28.785335540771484,0.18521607285774067
2083,False,SPINT1,-1.385686993598938,0.1852416358688407
2084,False,RCBTB2,-1.1207971572875977,0.1857422966764146
2085,False,UBE2M,28.330066680908203,0.18594955016143383
2086,False,PAFAH1B3,-1.094353437423706,0.18603416942197498
2087,False,CTA-243E7.1,0.5673215985298157,0.18623515143218589
2088,False,ACE2,29.0374698638916,0.1863032640409591
2089,True,PLPP1,-2.452014207839966,0.1863482584996074
2090,False,DCLRE1A,27.82752799987793,0.18661768403342338
2091,False,PALM,-0.8534930348396301,0.18703192283438946
2092,True,TSPAN12,0.6842231750488281,0.18708681433402533
2093,False,SLC22A5,1.4241200685501099,0.18711287759903913
2094,True,TMED3,1.0977517366409302,0.18712043288472502
2095,False,PDGFA,28.45164680480957,0.18720575981645654
2096,False,CTD-2194A8.2,29.266685485839844,0.18729210859699438
2097,False,MAST2,27.842443466186523,0.18738118599947082
2098,False,RP4-639F20.1,27.842443466186523,0.18738118599947082
2099,False,RUNDC3B,-28.4036865234375,0.18756877152897902
2100,False,CXCL8,-1.7272769212722778,0.18762789669796412
2101,False,USP46-AS1,28.440887451171875,0.1879909026129013
2102,False,IQCH-AS1,28.440887451171875,0.1879909026129013
2103,False,CYP27C1,28.440887451171875,0.1879909026129013
2104,False,KIAA1456,28.440887451171875,0.1879909026129013
2105,False,RP11-546K22.1,28.440887451171875,0.1879909026129013
2106,False,FIBIN,28.440887451171875,0.1879909026129013
2107,False,TAGLN3,28.440887451171875,0.1879909026129013
2108,False,RGMB-AS1,28.440887451171875,0.1879909026129013
2109,False,EIF5A,-0.3731389343738556,0.1882178854760169
2110,True,ASPG,31.023706436157227,0.1884574656702956
2111,True,AC006227.1,31.023881912231445,0.18846317462609405
2112,True,RSPO3,-27.021381378173828,0.1885403808548289
2113,False,CCDC85C,27.59351348876953,0.18884826923513012
2114,True,PEA15,-2.053144931793213,0.1890228504761699
2115,False,ZNF300,28.286691665649414,0.18913028497139525
2116,False,TPBG,-28.069570541381836,0.18923247694909995
2117,False,AGR2,-29.560340881347656,0.18944898454589773
2118,False,AC093818.1,26.95927619934082,0.18957221237861094
2119,False,KCTD2,26.95927619934082,0.18957221237861094
2120,False,CYP51A1,26.95927619934082,0.18957221237861094
2121,False,BYSL,26.95927619934082,0.18957221237861094
2122,False,FKRP,26.95927619934082,0.18957221237861094
2123,False,MTMR12,26.95927619934082,0.18957221237861094
2124,False,RP11-166P13.4,26.95927619934082,0.18957221237861094
2125,False,ALPK2,5.188448429107666,0.1895849922889091
2126,False,SMAD9,-1.4796602725982666,0.18966142689909998
2127,False,C1orf186,1.8657113313674927,0.18966315845429169
2128,True,FAM3B,-25.256689071655273,0.19002383881332938
2129,False,DDC,1.5822675228118896,0.19009782854395255
2130,False,LRRK1,27.615798950195312,0.1901073065446071
2131,False,PACSIN3,27.615798950195312,0.1901073065446071
2132,False,CTC-260E6.6,27.615798950195312,0.1901073065446071
2133,False,CEP70,-1.173297643661499,0.19010906135647718
2134,False,SLC35G2,-1.4013901948928833,0.19046047240160777
2135,True,HIBCH,-2.0442891120910645,0.19067146662667714
2136,True,FOLR2,30.205001831054688,0.19086232276896514
2137,True,WDR91,30.205001831054688,0.19086232276896514
2138,True,XRCC6BP1,30.205001831054688,0.19086232276896514
2139,True,TRIM5,30.205001831054688,0.19086232276896514
2140,True,TSTD3,30.205001831054688,0.19086232276896514
2141,True,CCDC74A,30.205001831054688,0.19086232276896514
2142,True,PACSIN3,30.205001831054688,0.19086232276896514
2143,True,TK1,30.205001831054688,0.19086232276896514
2144,True,WBSCR27,30.205001831054688,0.19086232276896514
2145,True,ZNF563,30.205001831054688,0.19086232276896514
2146,True,AGT,30.205001831054688,0.19086232276896514
2147,True,ARRDC4,30.205001831054688,0.19086232276896514
2148,True,LILRA2,30.205001831054688,0.19086232276896514
2149,True,CASC1,30.205001831054688,0.19086232276896514
2150,True,BDNF-AS,30.205001831054688,0.19086232276896514
2151,True,PDZD3,30.205001831054688,0.19086232276896514
2152,True,BRF2,30.205001831054688,0.19086232276896514
2153,True,SLC27A2,30.205001831054688,0.19086232276896514
2154,True,CTD-3138B18.5,30.20519256591797,0.1908707670098323
2155,True,WSB2,30.20519256591797,0.1908707670098323
2156,True,RGS18,30.20519256591797,0.1908707670098323
2157,True,GS1-124K5.4,30.20519256591797,0.1908707670098323
2158,True,ACBD4,30.20519256591797,0.1908707670098323
2159,True,PNMA2,30.20519256591797,0.1908707670098323
2160,True,GSR,30.20519256591797,0.1908707670098323
2161,True,PEX14,30.20519256591797,0.1908707670098323
2162,False,TTI1,28.496280670166016,0.19092611537371504
2163,False,SMIM2-AS1,1.013383388519287,0.19115390021056283
2164,False,ERAL1,-1.0874769687652588,0.19140506601823112
2165,False,RFXAP,-1.445953130722046,0.19158815980158186
2166,False,PRRG2,28.542930603027344,0.19204127340430457
2167,False,TUBGCP2,-0.6109157204627991,0.19214812882039503
2168,False,PUDP,28.813478469848633,0.19254910605875628
2169,False,HOXD4,28.350975036621094,0.19271988036670004
2170,True,DAO,-27.725753784179688,0.19281716987765532
2171,True,LINC01508,30.8626651763916,0.19318023731982625
2172,True,ZNF813,-25.311973571777344,0.19331446833864843
2173,False,LIFR,-1.4411842823028564,0.19334062654812514
2174,False,GSTCD,-26.27496910095215,0.19357363691958834
2175,False,CEP76,28.546627044677734,0.19378433121773053
2176,False,RAVER2,27.6781063079834,0.19384693104716622
2177,False,TSTD3,27.6781063079834,0.19384693104716622
2178,True,IGFBP7,-1.851783275604248,0.19398885834568022
2179,False,RAB11B-AS1,0.8843273520469666,0.19449207566607132
2180,True,ANGPTL8,-28.27829933166504,0.19487224000379053
2181,True,FLCN,30.900829315185547,0.1948974076981887
2182,True,BRAP,30.900829315185547,0.1948974076981887
2183,True,C12orf73,30.900829315185547,0.1948974076981887
2184,True,VLDLR,30.900829315185547,0.1948974076981887
2185,False,PRODH2,1.4388277530670166,0.19489815800016932
2186,True,UBA5,1.000032663345337,0.19490924709820975
2187,False,ADM2,28.35689353942871,0.19539798508338418
2188,False,ERICH5,28.35689353942871,0.19539798508338418
2189,False,VWA5A,28.35689353942871,0.19539798508338418
2190,False,RP1-197B17.3,28.35689353942871,0.19539798508338418
2191,False,CTSV,28.35689353942871,0.19539798508338418
2192,False,FKBPL,28.35689353942871,0.19539798508338418
2193,True,CTB-55O6.8,-25.253889083862305,0.1956149431326667
2194,True,IGF2,-28.482040405273438,0.1958811329745873
2195,False,SERPINE2,1.558416724205017,0.19617765427453093
2196,False,HDAC5,-0.846818745136261,0.19698176095338227
2197,False,SNX7,0.31385499238967896,0.19713331054537192
2198,False,RP13-188A5.1,28.428955078125,0.197432974650463
2199,False,TMTC3,-0.8560438752174377,0.1974760286386498
2200,False,STC2,-24.393611907958984,0.1974840645535355
2201,False,RAB31,-1.324973464012146,0.1979497976263006
2202,False,ADAP2,-27.77320098876953,0.19829488995194125
2203,False,AHNAK2,-24.39633560180664,0.19830942068069246
2204,True,COQ9,1.3151895999908447,0.19888532866332562
2205,False,MT1H,1.1286605596542358,0.1989279708322878
2206,False,FGD2,-25.678466796875,0.1990917715558095
2207,False,TYMS,-25.678466796875,0.1990917715558095
2208,False,OSBPL10-AS1,-25.678466796875,0.1990917715558095
2209,False,TST,0.9391328692436218,0.1992540379201213
2210,True,BGN,-2.7351205348968506,0.19948986502206995
2211,False,CLEC18C,2.0131404399871826,0.19964161691662813
2212,False,ENAH,-1.358520746231079,0.1996708292459793
2213,False,ACOT8,0.7214277982711792,0.19970130302747724
2214,False,AC131263.1,28.46657371520996,0.19981676576087787
2215,False,HOXA3,28.46657371520996,0.19981676576087787
2216,False,CCDC160,28.46657371520996,0.19981676576087787
2217,False,VIL1,28.46657371520996,0.19981676576087787
2218,False,P2RY6,28.46657371520996,0.19981676576087787
2219,False,ANXA9,28.46657371520996,0.19981676576087787
2220,False,SNCG,-1.1607807874679565,0.20028556256171023
2221,False,VCAM1,-1.741200566291809,0.20050356726322088
2222,False,ETV5,28.481014251708984,0.20074737899703285
2223,False,F2RL1,-27.58684730529785,0.2009546927449319
2224,True,FAM13A,1.3192639350891113,0.20119541783243305
2225,False,NUSAP1,-25.69935417175293,0.20125273823504516
2226,True,FLT1,-2.512716054916382,0.20132376278178962
2227,False,PRSS16,28.452564239501953,0.20145850199352675
2228,False,ZNF883,28.452564239501953,0.20145850199352675
2229,False,MKS1,28.452564239501953,0.20145850199352675
2230,False,TGFA,-26.885786056518555,0.20154233841930994
2231,False,CLU,-1.3252702951431274,0.2016930933597508
2232,True,ADPRHL2,0.9858512282371521,0.20185512822516266
2233,False,ACKR1,-2.635535478591919,0.2023112536084966
2234,False,ERO1A,-1.046133279800415,0.20237875391286647
2235,False,MACC1,1.9320969581604004,0.20243757607679544
2236,False,NUAK2,28.68709945678711,0.20246099204601584
2237,True,EIF5A,0.5698790550231934,0.20260282328614546
2238,True,FAIM,0.7212276458740234,0.2026118795534091
2239,False,CCDC122,28.716659545898438,0.2026196924969161
2240,False,FH,1.0611188411712646,0.20263323331145228
2241,False,GEMIN8,1.2823867797851562,0.2026941000864007
2242,False,SLITRK4,28.69351577758789,0.2028755715641285
2243,False,HIGD1B,-26.876041412353516,0.20295170692957104
2244,False,FABP6,-26.876041412353516,0.20295170692957104
2245,False,PLVAP,-1.874823808670044,0.20357385969039365
2246,False,ZNF577,-1.3254491090774536,0.2036272569697379
2247,False,FAAH,28.707225799560547,0.20376555467981505
2248,False,PSPH,28.707225799560547,0.20376555467981505
2249,False,TMEM125,28.707225799560547,0.20376555467981505
2250,False,BCL2L2,-1.2913254499435425,0.20376803167311058
2251,False,SNUPN,1.0496330261230469,0.20407437719736016
2252,False,DTNBP1,0.9765387177467346,0.20424878525918297
2253,False,GPX3,0.7816634774208069,0.2043441191207329
2254,False,TINAG,1.6207150220870972,0.2044206337220385
2255,False,KIAA1211L,-1.3439596891403198,0.20469286706108014
2256,True,IGFBP5,-2.1977875232696533,0.20489319467123598
2257,False,MARCKS,-0.9890378713607788,0.20494134616110546
2258,False,YKT6,-1.3761072158813477,0.20512884238877802
2259,False,STOX2,28.66905975341797,0.2059326623459294
2260,True,ACTR1B,0.5952273011207581,0.2063607435368655
2261,True,ESM1,-2.787249803543091,0.20674516528394943
2262,False,KIAA1522,-1.779265284538269,0.20680748192478723
2263,False,MRPL46,-0.7820155024528503,0.20693198346114583
2264,False,ST20,1.4752087593078613,0.2071919295226962
2265,True,SLC2A1,1.489376425743103,0.20726216300295566
2266,False,TRIQK,0.8467874526977539,0.20742113853721225
2267,True,CFAP36,0.5889476537704468,0.2074672902411766
2268,False,RP1-60O19.1,-1.3943010568618774,0.20816677183536073
2269,False,TRIM7,27.893892288208008,0.20850145474409354
2270,False,ACCS,27.893892288208008,0.20850145474409354
2271,False,FAN1,27.893892288208008,0.20850145474409354
2272,False,PARD3B,27.893892288208008,0.20850145474409354
2273,False,CCDC191,27.893892288208008,0.20850145474409354
2274,False,CPXM2,-28.16346549987793,0.2085794146205796
2275,False,RP11-294J22.6,-1.0771211385726929,0.20904082505308258
2276,True,SPINK1,-1.9659152030944824,0.20919790424210147
2277,False,TMEM159,-1.0923514366149902,0.2094091335512868
2278,True,LY6H,-28.650381088256836,0.20958484245263614
2279,False,YIPF2,-0.4891122877597809,0.2098138128996321
2280,True,GMPR,-25.582977294921875,0.2099528154509125
2281,False,IFT27,-0.4800754487514496,0.2101658739753681
2282,False,ZNF385B,28.625953674316406,0.2104269518921392
2283,False,RLN2,28.625953674316406,0.2104269518921392
2284,False,DEDD,-1.1959764957427979,0.21059784028402354
2285,True,PPP2CB,1.0065131187438965,0.2107277233976454
2286,False,CEP63,0.6684903502464294,0.21092130332343448
2287,True,PCP4,-27.400222778320312,0.211307668919732
2288,False,TM9SF4,-1.321347951889038,0.21199775153446487
2289,False,HMOX1,1.1918953657150269,0.21211757182760566
2290,False,GZMB,1.0830729007720947,0.2121848130205456
2291,False,SPG20,-0.3318590223789215,0.21255047775350264
2292,True,ABCA1,1.4550843238830566,0.21281528884219716
2293,False,RASL11B,29.717823028564453,0.21285201095369183
2294,False,AZGP1,1.2150206565856934,0.2129337695698999
2295,False,GC,28.633878707885742,0.21371739526905897
2296,False,PFKFB2,28.633878707885742,0.21371739526905897
2297,False,S100A12,28.633878707885742,0.21371739526905897
2298,False,C9orf64,1.0183953046798706,0.21411038972654256
2299,False,RHOD,28.87594985961914,0.21501504297975507
2300,False,AIFM2,28.87594985961914,0.21501504297975507
2301,True,BEX2,1.060470700263977,0.21520938782565574
2302,False,ADNP,-1.0117790699005127,0.21571010660329157
2303,False,CDCA7L,-27.058324813842773,0.21588653634460606
2304,False,NAPRT,-0.3874194920063019,0.21612885461013887
2305,False,SLPI,-1.993911623954773,0.21614133682416994
2306,False,ZFYVE21,-0.3056522011756897,0.21615839116207156
2307,False,WDR34,0.890292227268219,0.21634239160716592
2308,False,GRB7,28.895893096923828,0.2163638537241508
2309,True,TMEM99,1.437698245048523,0.2167680897767146
2310,False,NAT8,1.354956865310669,0.21708983444161659
2311,True,METTL21B,30.658538818359375,0.21737117473327014
2312,True,CCDC191,30.658538818359375,0.21737117473327014
2313,False,GSTA1,0.9134523868560791,0.2174107326428476
2314,False,RPF2,-0.6259602308273315,0.21770767008238634
2315,True,CLDN16,-24.135835647583008,0.21773033110341491
2316,True,EHD3,-25.691186904907227,0.21777424646035679
2317,False,C15orf48,1.6309527158737183,0.21792555343138864
2318,False,CCDC74A,27.36328887939453,0.21803137956200433
2319,False,KCP,27.36328887939453,0.21803137956200433
2320,False,DNAJB12,-1.107109785079956,0.2180961438995061
2321,False,CCL2,-1.4579269886016846,0.21824450602110237
2322,False,CLEC14A,-1.0712774991989136,0.21834212768550104
2323,False,G6PC,28.74153709411621,0.21837562197192872
2324,False,C1orf210,28.74153709411621,0.21837562197192872
2325,False,DUSP14,28.74153709411621,0.21837562197192872
2326,False,UPK1B,28.74153709411621,0.21837562197192872
2327,False,SOD2,-0.46451160311698914,0.218382901155471
2328,False,THRA,-0.5237696766853333,0.21903917149445873
2329,False,POLD2,0.8026816248893738,0.21908341477827323
2330,False,DYNC1LI1,-0.581331729888916,0.21918357768359698
2331,False,PRR26,28.327184677124023,0.219282369846701
2332,False,SIPA1L3,28.327184677124023,0.219282369846701
2333,False,RP11-420A23.1,-25.66690444946289,0.21965823085197445
2334,False,LINC01358,3.7647199630737305,0.21972116783182782
2335,False,TMEM218,0.598037600517273,0.2198275568261982
2336,False,PRAP1,0.9992239475250244,0.21984448716002303
2337,True,TMEM140,1.2004404067993164,0.2198535128597124
2338,False,TRIM16L,27.388750076293945,0.21997529065969204
2339,False,CD33,27.388750076293945,0.21997529065969204
2340,False,ST3GAL6,27.388750076293945,0.21997529065969204
2341,False,BPHL,0.9050975441932678,0.22017521805365006
2342,False,SMLR1,28.72930908203125,0.2203227620824285
2343,False,GFM2,28.342687606811523,0.22039470910695438
2344,False,METTL7B,-25.69036102294922,0.2207403863509745
